Cores,Render_composite,Render_encode,Resolution,Base,Camera Angle,Calc Ray start,Sample Volume,Write Surface,Total Render,pixels,actual pixels,objects,rank,frame, ssp
32,0.0520622,0.964371,2550,143,0,0.00143996,0.29719,0.000779821,0.303013,519156,341311,2924207,21,7,106
32,0.0520622,0.964371,2550,143,0,0.00167902,0.2349,0.000859617,0.241726,519156,341311,2924207,21,8,106
32,0.0520622,0.964371,2550,143,0,0.00168106,0.293013,0.000826602,0.299561,519156,341311,2924207,21,9,106
32,0.0520622,0.964371,2550,143,0,0.00147143,0.271888,0.000667945,0.278025,429654,289858,2924207,22,1,103
32,0.0520622,0.964371,2550,143,0,0.00149444,0.227322,0.000664798,0.233045,429654,289858,2924207,22,2,103
32,0.0520622,0.964371,2550,143,0,0.00120072,0.221394,0.000647032,0.226305,429654,289858,2924207,22,3,103
32,0.0520622,0.964371,2550,143,0,0.00112445,0.212868,0.000690074,0.217699,429654,289858,2924207,22,4,103
32,0.0520622,0.964371,2550,143,0,0.00121402,0.198857,0.000636854,0.203765,429654,289858,2924207,22,5,103
32,0.0520622,0.964371,2550,143,0,0.00121958,0.19881,0.000675125,0.203745,429654,289858,2924207,22,6,103
32,0.0520622,0.964371,2550,143,0,0.00111314,0.267557,0.000741498,0.272437,429654,289858,2924207,22,7,103
32,0.0520622,0.964371,2550,143,0,0.00123017,0.279448,0.000656952,0.2844,429654,289858,2924207,22,8,103
32,0.0520622,0.964371,2550,143,0,0.00122762,0.247545,0.000637852,0.252445,429654,289858,2924207,22,9,103
32,0.0520622,0.964371,2550,143,0,0.00122377,0.186229,0.000554769,0.190907,360430,249215,2924207,23,1,102
32,0.0520622,0.964371,2550,143,0,0.00121826,0.217676,0.000567253,0.22266,360430,249215,2924207,23,2,102
32,0.0520622,0.964371,2550,143,0,0.00101858,0.209363,0.00054178,0.213537,360430,249215,2924207,23,3,102
32,0.0520622,0.964371,2550,143,0,0.000925975,0.188301,0.000563549,0.192401,360430,249215,2924207,23,4,102
32,0.0520622,0.964371,2550,143,0,0.00102085,0.208727,0.00058752,0.212948,360430,249215,2924207,23,5,102
32,0.0520622,0.964371,2550,143,0,0.000994901,0.192403,0.000539239,0.196328,360430,249215,2924207,23,6,102
32,0.0520622,0.964371,2550,143,0,0.0010239,0.244269,0.000606449,0.248497,360430,249215,2924207,23,7,102
32,0.0520622,0.964371,2550,143,0,0.00102348,0.191378,0.000613868,0.195662,360430,249215,2924207,23,8,102
32,0.0520622,0.964371,2550,143,0,0.00175671,0.25565,0.000558207,0.261655,360430,249215,2924207,23,9,102
32,0.0520622,0.964371,2550,143,0,0.00215697,0.306176,0.000848102,0.313571,578358,341207,2924207,24,1,108
32,0.0520622,0.964371,2550,143,0,0.00165171,0.24218,0.000801764,0.248633,578358,341207,2924207,24,2,108
32,0.0520622,0.964371,2550,143,0,0.0015462,0.238465,0.000819625,0.24463,578358,341207,2924207,24,3,108
32,0.0520622,0.964371,2550,143,0,0.00154435,0.214271,0.000812433,0.220405,578358,341207,2924207,24,4,108
32,0.0520622,0.964371,2550,143,0,0.00150407,0.241211,0.000862088,0.24726,578358,341207,2924207,24,5,108
32,0.0520622,0.964371,2550,143,0,0.00153381,0.222195,0.000781737,0.228304,578358,341207,2924207,24,6,108
32,0.0520622,0.964371,2550,143,0,0.00153183,0.28775,0.000805829,0.293908,578358,341207,2924207,24,7,108
32,0.0520622,0.964371,2550,143,0,0.00183417,0.209348,0.000824488,0.216328,578358,341207,2924207,24,8,108
32,0.0520622,0.964371,2550,143,0,0.00148698,0.260106,0.000806671,0.266055,578358,341207,2924207,24,9,108
32,0.0520622,0.964371,2550,143,0,0.00157402,0.187908,0.000726526,0.194033,462924,289950,2924207,25,1,103
32,0.0520622,0.964371,2550,143,0,0.00151606,0.244093,0.000726852,0.249959,462924,289950,2924207,25,2,103
32,0.0520622,0.964371,2550,143,0,0.00131085,0.254064,0.000748082,0.259357,462924,289950,2924207,25,3,103
32,0.0520622,0.964371,2550,143,0,0.00156392,0.218645,0.000686796,0.224554,462924,289950,2924207,25,4,103
32,0.0520622,0.964371,2550,143,0,0.00131574,0.217146,0.000688511,0.222425,462924,289950,2924207,25,5,103
32,0.0520622,0.964371,2550,143,0,0.001286,0.242686,0.000724802,0.247928,462924,289950,2924207,25,6,103
32,0.0520622,0.964371,2550,143,0,0.00185403,0.265011,0.000757082,0.271405,462924,289950,2924207,25,7,103
32,0.0520622,0.964371,2550,143,0,0.00166601,0.214113,0.000738092,0.220346,462924,289950,2924207,25,8,103
32,0.0520622,0.964371,2550,143,0,0.00129702,0.2598,0.000714974,0.265045,462924,289950,2924207,25,9,103
32,0.0520622,0.964371,2550,143,0,0.0011231,0.242665,0.000695327,0.247378,387345,249221,2924207,26,1,101
32,0.0520622,0.964371,2550,143,0,0.0015589,0.21004,0.000613862,0.215555,387345,249221,2924207,26,2,101
32,0.0520622,0.964371,2550,143,0,0.0011048,0.193753,0.000614835,0.198244,387345,249221,2924207,26,3,101
32,0.0520622,0.964371,2550,143,0,0.00108625,0.167776,0.000606763,0.172052,387345,249221,2924207,26,4,101
32,0.0520622,0.964371,2550,143,0,0.00110132,0.190712,0.000581733,0.195209,387345,249221,2924207,26,5,101
32,0.0520622,0.964371,2550,143,0,0.00111031,0.1749,0.000608734,0.179387,387345,249221,2924207,26,6,101
32,0.0520622,0.964371,2550,143,0,0.00109249,0.232794,0.00063951,0.237282,387345,249221,2924207,26,7,101
32,0.0520622,0.964371,2550,143,0,0.00109949,0.256852,0.000723958,0.261446,387345,249221,2924207,26,8,101
32,0.0520622,0.964371,2550,143,0,0.00201775,0.232249,0.000641188,0.237972,387345,249221,2924207,26,9,101
32,0.0520622,0.964371,2550,143,0,0.00103228,0.153832,0.000519467,0.157996,329025,216523,2924207,27,1,100
32,0.0520622,0.964371,2550,143,0,0.000919285,0.199517,0.000524213,0.203352,329025,216523,2924207,27,2,100
32,0.0520622,0.964371,2550,143,0,0.00095462,0.183979,0.000530129,0.187888,329025,216523,2924207,27,3,100
32,0.0520622,0.964371,2550,143,0,0.000866979,0.159688,0.000507,0.163438,329025,216523,2924207,27,4,100
32,0.0520622,0.964371,2550,143,0,0.000951707,0.18486,0.000510487,0.188718,329025,216523,2924207,27,5,100
32,0.0520622,0.964371,2550,143,0,0.000937476,0.187407,0.000531532,0.191278,329025,216523,2924207,27,6,100
32,0.0520622,0.964371,2550,143,0,0.000929534,0.237611,0.000531578,0.241448,329025,216523,2924207,27,7,100
32,0.0520622,0.964371,2550,143,0,0.000872738,0.152878,0.000531551,0.156655,329025,216523,2924207,27,8,100
32,0.0520622,0.964371,2550,143,0,0.000885609,0.207195,0.000587905,0.211118,329025,216523,2924207,27,9,100
32,0.0520622,0.964371,2550,143,0,0.00255741,0.277802,0.000760506,0.285798,508080,289865,2924207,28,1,107
32,0.0520622,0.964371,2550,143,0,0.00168631,0.230814,0.000752951,0.237439,508080,289865,2924207,28,2,107
32,0.0520622,0.964371,2550,143,0,0.00133357,0.220322,0.000768665,0.225958,508080,289865,2924207,28,3,107
32,0.0520622,0.964371,2550,143,0,0.00131812,0.200687,0.000802164,0.206346,508080,289865,2924207,28,4,107
32,0.0520622,0.964371,2550,143,0,0.00143353,0.210898,0.000761571,0.21667,508080,289865,2924207,28,5,107
32,0.0520622,0.964371,2550,143,0,0.00127105,0.201285,0.000773399,0.206581,508080,289865,2924207,28,6,107
32,0.0520622,0.964371,2550,143,0,0.00143493,0.254504,0.000737552,0.259913,508080,289865,2924207,28,7,107
32,0.0520622,0.964371,2550,143,0,0.00142868,0.190681,0.000821002,0.196468,508080,289865,2924207,28,8,107
32,0.0520622,0.964371,2550,143,0,0.00142871,0.248019,0.000824894,0.253816,508080,289865,2924207,28,9,107
32,0.0520622,0.964371,2550,143,0,0.00138049,0.168317,0.000617215,0.173638,413424,249299,2924207,29,1,102
32,0.0520622,0.964371,2550,143,0,0.00117906,0.231657,0.000645011,0.236418,413424,249299,2924207,29,2,102
32,0.0520622,0.964371,2550,143,0,0.00143762,0.223222,0.000643055,0.228564,413424,249299,2924207,29,3,102
32,0.0520622,0.964371,2550,143,0,0.00165179,0.196944,0.000697543,0.202722,413424,249299,2924207,29,4,102
32,0.0520622,0.964371,2550,143,0,0.00116961,0.223722,0.000648497,0.228487,413424,249299,2924207,29,5,102
32,0.0520622,0.964371,2550,143,0,0.00117072,0.195385,0.0006668,0.200179,413424,249299,2924207,29,6,102
32,0.0520622,0.964371,2550,143,0,0.00118771,0.260412,0.000640136,0.265212,413424,249299,2924207,29,7,102
32,0.0520622,0.964371,2550,143,0,0.00138989,0.191354,0.00070885,0.196759,413424,249299,2924207,29,8,102
32,0.0520622,0.964371,2550,143,0,0.00150274,0.229478,0.000634989,0.235077,413424,249299,2924207,29,9,102
32,0.0520622,0.964371,2550,143,0,0.00122986,0.158395,0.00053471,0.163153,350343,216519,2924207,30,1,100
32,0.0520622,0.964371,2550,143,0,0.0012801,0.209444,0.000546213,0.214243,350343,216519,2924207,30,2,100
32,0.0520622,0.964371,2550,143,0,0.00124686,0.202063,0.000618816,0.207079,350343,216519,2924207,30,3,100
32,0.0520622,0.964371,2550,143,0,0.00100912,0.1719,0.000563903,0.176181,350343,216519,2924207,30,4,100
32,0.0520622,0.964371,2550,143,0,0.000998514,0.185795,0.000540897,0.189859,350343,216519,2924207,30,5,100
32,0.0520622,0.964371,2550,143,0,0.00089342,0.186034,0.000570496,0.189847,350343,216519,2924207,30,6,100
32,0.0520622,0.964371,2550,143,0,0.000929379,0.244201,0.00053583,0.248161,350343,216519,2924207,30,7,100
32,0.0520622,0.964371,2550,143,0,0.00100257,0.163354,0.000567692,0.167452,350343,216519,2924207,30,8,100
32,0.0520622,0.964371,2550,143,0,0.00100391,0.228388,0.000553146,0.232497,350343,216519,2924207,30,9,100
32,0.0520622,0.964371,2550,143,0,0.000868815,0.171492,0.000546136,0.175155,299820,189829,2924207,31,1,98
32,0.0520622,0.964371,2550,143,0,0.00120624,0.206035,0.000498665,0.209999,299820,189829,2924207,31,2,98
32,0.0520622,0.964371,2550,143,0,0.000881526,0.210363,0.000524611,0.214023,299820,189829,2924207,31,3,98
32,0.0520622,0.964371,2550,143,0,0.00088049,0.176376,0.000511997,0.180032,299820,189829,2924207,31,4,98
32,0.0520622,0.964371,2550,143,0,0.00118317,0.188965,0.000501683,0.193066,299820,189829,2924207,31,5,98
32,0.0520622,0.964371,2550,143,0,0.000865636,0.191248,0.000513847,0.194878,299820,189829,2924207,31,6,98
32,0.0520622,0.964371,2550,143,0,0.000859892,0.140647,0.000498572,0.144243,299820,189829,2924207,31,7,98
32,0.0520622,0.964371,2550,143,0,0.000861456,0.166816,0.00052861,0.170399,299820,189829,2924207,31,8,98
32,0.0520622,0.964371,2550,143,0,0.000883293,0.219194,0.00054355,0.222779,299820,189829,2924207,31,9,98
32,0.0569086,0.956529,2638,242,0,0.00410086,0.556219,0.00203579,0.572103,1483359,922594,14172488,0,1,103
32,0.0569086,0.956529,2638,242,0,0.00387219,0.522369,0.00202684,0.537457,1483359,922594,14172488,0,2,103
32,0.0569086,0.956529,2638,242,0,0.0038437,0.53207,0.00205321,0.547266,1483359,922594,14172488,0,3,103
32,0.0569086,0.956529,2638,242,0,0.00386337,0.5296,0.00205686,0.54514,1483359,922594,14172488,0,4,103
32,0.0569086,0.956529,2638,242,0,0.00414817,0.552647,0.00200882,0.568519,1483359,922594,14172488,0,5,103
32,0.0569086,0.956529,2638,242,0,0.00392029,0.525973,0.00203644,0.541593,1483359,922594,14172488,0,6,103
32,0.0569086,0.956529,2638,242,0,0.00387092,0.532263,0.00206674,0.547834,1483359,922594,14172488,0,7,103
32,0.0569086,0.956529,2638,242,0,0.00388146,0.521106,0.00205326,0.53635,1483359,922594,14172488,0,8,103
32,0.0569086,0.956529,2638,242,0,0.00392031,0.531074,0.0020382,0.546165,1483359,922594,14172488,0,9,103
32,0.0569086,0.956529,2638,242,0,0.00310909,0.412375,0.00147116,0.424303,1098200,714512,14172488,1,1,101
32,0.0569086,0.956529,2638,242,0,0.00296868,0.411566,0.00146129,0.423052,1098200,714512,14172488,1,2,101
32,0.0569086,0.956529,2638,242,0,0.00285796,0.405275,0.00148871,0.416583,1098200,714512,14172488,1,3,101
32,0.0569086,0.956529,2638,242,0,0.00288506,0.409772,0.00145922,0.421153,1098200,714512,14172488,1,4,101
32,0.0569086,0.956529,2638,242,0,0.00286439,0.415703,0.00147886,0.427176,1098200,714512,14172488,1,5,101
32,0.0569086,0.956529,2638,242,0,0.00310336,0.407952,0.00148495,0.419492,1098200,714512,14172488,1,6,101
32,0.0569086,0.956529,2638,242,0,0.00288239,0.408635,0.00148955,0.420011,1098200,714512,14172488,1,7,101
32,0.0569086,0.956529,2638,242,0,0.00294133,0.407501,0.00151279,0.418837,1098200,714512,14172488,1,8,101
32,0.0569086,0.956529,2638,242,0,0.0029101,0.406363,0.00148629,0.417802,1098200,714512,14172488,1,9,101
32,0.0569086,0.956529,2638,242,0,0.00239437,0.34927,0.00120095,0.358259,843315,569605,14172488,2,1,102
32,0.0569086,0.956529,2638,242,0,0.00237955,0.336564,0.00116322,0.345751,843315,569605,14172488,2,2,102
32,0.0569086,0.956529,2638,242,0,0.00225363,0.330411,0.00116775,0.339384,843315,569605,14172488,2,3,102
32,0.0569086,0.956529,2638,242,0,0.00237902,0.348874,0.00116455,0.357998,843315,569605,14172488,2,4,102
32,0.0569086,0.956529,2638,242,0,0.0023231,0.349008,0.00124795,0.358258,843315,569605,14172488,2,5,102
32,0.0569086,0.956529,2638,242,0,0.00230977,0.358258,0.001215,0.367381,843315,569605,14172488,2,6,102
32,0.0569086,0.956529,2638,242,0,0.00240127,0.341408,0.00116651,0.350546,843315,569605,14172488,2,7,102
32,0.0569086,0.956529,2638,242,0,0.0022995,0.353054,0.00120289,0.36216,843315,569605,14172488,2,8,102
32,0.0569086,0.956529,2638,242,0,0.00234936,0.337003,0.00118594,0.346118,843315,569605,14172488,2,9,102
32,0.0569086,0.956529,2638,242,0,0.00195961,0.300895,0.000948761,0.308585,682923,464691,14172488,3,1,104
32,0.0569086,0.956529,2638,242,0,0.0019426,0.288609,0.000950744,0.295952,682923,464691,14172488,3,2,104
32,0.0569086,0.956529,2638,242,0,0.00192533,0.273136,0.00095263,0.280501,682923,464691,14172488,3,3,104
32,0.0569086,0.956529,2638,242,0,0.00194507,0.29216,0.000972763,0.299547,682923,464691,14172488,3,4,104
32,0.0569086,0.956529,2638,242,0,0.00183824,0.280619,0.000955725,0.288003,682923,464691,14172488,3,5,104
32,0.0569086,0.956529,2638,242,0,0.00192278,0.293133,0.000941603,0.300496,682923,464691,14172488,3,6,104
32,0.0569086,0.956529,2638,242,0,0.00200447,0.300041,0.000974844,0.307496,682923,464691,14172488,3,7,104
32,0.0569086,0.956529,2638,242,0,0.00201612,0.295955,0.000954015,0.303442,682923,464691,14172488,3,8,104
32,0.0569086,0.956529,2638,242,0,0.00183829,0.287787,0.000919333,0.295104,682923,464691,14172488,3,9,104
32,0.0569086,0.956529,2638,242,0,0.00329779,0.421682,0.00168614,0.434403,1220881,714507,14172488,4,1,101
32,0.0569086,0.956529,2638,242,0,0.00330765,0.417433,0.00167702,0.430115,1220881,714507,14172488,4,2,101
32,0.0569086,0.956529,2638,242,0,0.0031602,0.42218,0.00168842,0.434694,1220881,714507,14172488,4,3,101
32,0.0569086,0.956529,2638,242,0,0.00321117,0.420056,0.0016887,0.432527,1220881,714507,14172488,4,4,101
32,0.0569086,0.956529,2638,242,0,0.00323613,0.425876,0.00168898,0.438551,1220881,714507,14172488,4,5,101
32,0.0569086,0.956529,2638,242,0,0.00322556,0.417342,0.001659,0.429942,1220881,714507,14172488,4,6,101
32,0.0569086,0.956529,2638,242,0,0.00321434,0.413653,0.00167233,0.42613,1220881,714507,14172488,4,7,101
32,0.0569086,0.956529,2638,242,0,0.00324978,0.419609,0.00166097,0.432135,1220881,714507,14172488,4,8,101
32,0.0569086,0.956529,2638,242,0,0.00319657,0.425614,0.00163597,0.438233,1220881,714507,14172488,4,9,101
32,0.0569086,0.956529,2638,242,0,0.00253114,0.349765,0.00135138,0.359835,932880,569602,14172488,5,1,98
32,0.0569086,0.956529,2638,242,0,0.00250626,0.334123,0.00129547,0.344137,932880,569602,14172488,5,2,98
32,0.0569086,0.956529,2638,242,0,0.00259497,0.332863,0.0012727,0.34271,932880,569602,14172488,5,3,98
32,0.0569086,0.956529,2638,242,0,0.00255265,0.349104,0.00130895,0.359211,932880,569602,14172488,5,4,98
32,0.0569086,0.956529,2638,242,0,0.00254438,0.330572,0.00130467,0.340591,932880,569602,14172488,5,5,98
32,0.0569086,0.956529,2638,242,0,0.00256703,0.340807,0.0012905,0.350812,932880,569602,14172488,5,6,98
32,0.0569086,0.956529,2638,242,0,0.00256989,0.338037,0.00130574,0.347984,932880,569602,14172488,5,7,98
32,0.0569086,0.956529,2638,242,0,0.0025215,0.338148,0.00130544,0.348048,932880,569602,14172488,5,8,98
32,0.0569086,0.956529,2638,242,0,0.0025853,0.335324,0.0012757,0.345089,932880,569602,14172488,5,9,98
32,0.0569086,0.956529,2638,242,0,0.00212197,0.279439,0.00104893,0.287624,733120,464693,14172488,6,1,98
32,0.0569086,0.956529,2638,242,0,0.00206364,0.287686,0.00102942,0.295707,733120,464693,14172488,6,2,98
32,0.0569086,0.956529,2638,242,0,0.00204586,0.278235,0.00102044,0.286186,733120,464693,14172488,6,3,98
32,0.0569086,0.956529,2638,242,0,0.00200921,0.278949,0.00103938,0.286757,733120,464693,14172488,6,4,98
32,0.0569086,0.956529,2638,242,0,0.00220461,0.288362,0.00102099,0.296683,733120,464693,14172488,6,5,98
32,0.0569086,0.956529,2638,242,0,0.00214591,0.280374,0.00100622,0.288344,733120,464693,14172488,6,6,98
32,0.0569086,0.956529,2638,242,0,0.00201457,0.275382,0.001031,0.283354,733120,464693,14172488,6,7,98
32,0.0569086,0.956529,2638,242,0,0.00205825,0.278409,0.00104235,0.28621,733120,464693,14172488,6,8,98
32,0.0569086,0.956529,2638,242,0,0.00199164,0.274178,0.00102528,0.2821,733120,464693,14172488,6,9,98
32,0.0569086,0.956529,2638,242,0,0.00182686,0.246027,0.000896358,0.253166,604808,386294,14172488,7,1,99
32,0.0569086,0.956529,2638,242,0,0.00179571,0.246358,0.000932351,0.25343,604808,386294,14172488,7,2,99
32,0.0569086,0.956529,2638,242,0,0.001776,0.241327,0.000862791,0.248301,604808,386294,14172488,7,3,99
32,0.0569086,0.956529,2638,242,0,0.00170399,0.235875,0.000848484,0.242487,604808,386294,14172488,7,4,99
32,0.0569086,0.956529,2638,242,0,0.00170017,0.232348,0.000886214,0.238914,604808,386294,14172488,7,5,99
32,0.0569086,0.956529,2638,242,0,0.00168314,0.249745,0.000842871,0.256431,604808,386294,14172488,7,6,99
32,0.0569086,0.956529,2638,242,0,0.00170416,0.236271,0.000849895,0.24296,604808,386294,14172488,7,7,99
32,0.0569086,0.956529,2638,242,0,0.00168485,0.239153,0.000857615,0.245723,604808,386294,14172488,7,8,99
32,0.0569086,0.956529,2638,242,0,0.00168019,0.239123,0.000895585,0.245837,604808,386294,14172488,7,9,99
32,0.0569086,0.956529,2638,242,0,0.00295873,0.388603,0.00156005,0.400079,1015488,569608,14172488,8,1,102
32,0.0569086,0.956529,2638,242,0,0.00294862,0.366647,0.00140038,0.377935,1015488,569608,14172488,8,2,102
32,0.0569086,0.956529,2638,242,0,0.00276979,0.34692,0.00136719,0.357701,1015488,569608,14172488,8,3,102
32,0.0569086,0.956529,2638,242,0,0.00280498,0.346636,0.00144293,0.357509,1015488,569608,14172488,8,4,102
32,0.0569086,0.956529,2638,242,0,0.00264368,0.353891,0.00142873,0.36499,1015488,569608,14172488,8,5,102
32,0.0569086,0.956529,2638,242,0,0.00275421,0.356865,0.0015889,0.36786,1015488,569608,14172488,8,6,102
32,0.0569086,0.956529,2638,242,0,0.00275259,0.368844,0.00138123,0.379377,1015488,569608,14172488,8,7,102
32,0.0569086,0.956529,2638,242,0,0.00278842,0.36374,0.00139437,0.374593,1015488,569608,14172488,8,8,102
32,0.0569086,0.956529,2638,242,0,0.00277316,0.359183,0.00142106,0.370041,1015488,569608,14172488,8,9,102
32,0.0569086,0.956529,2638,242,0,0.00228108,0.294368,0.00120189,0.303528,797328,464696,14172488,9,1,98
32,0.0569086,0.956529,2638,242,0,0.0023607,0.29453,0.00109779,0.303738,797328,464696,14172488,9,2,98
32,0.0569086,0.956529,2638,242,0,0.00227298,0.280392,0.00117066,0.289177,797328,464696,14172488,9,3,98
32,0.0569086,0.956529,2638,242,0,0.00221008,0.277911,0.0011023,0.286827,797328,464696,14172488,9,4,98
32,0.0569086,0.956529,2638,242,0,0.00218956,0.284069,0.00113359,0.292749,797328,464696,14172488,9,5,98
32,0.0569086,0.956529,2638,242,0,0.0022391,0.290368,0.00109776,0.299046,797328,464696,14172488,9,6,98
32,0.0569086,0.956529,2638,242,0,0.00220727,0.276977,0.00110182,0.285679,797328,464696,14172488,9,7,98
32,0.0569086,0.956529,2638,242,0,0.00225863,0.293027,0.00108579,0.301696,797328,464696,14172488,9,8,98
32,0.0569086,0.956529,2638,242,0,0.00227155,0.280944,0.00111293,0.289711,797328,464696,14172488,9,9,98
32,0.0569086,0.956529,2638,242,0,0.00191712,0.237112,0.000927021,0.244401,639610,386316,14172488,10,1,97
32,0.0569086,0.956529,2638,242,0,0.00188348,0.245481,0.000906183,0.252503,639610,386316,14172488,10,2,97
32,0.0569086,0.956529,2638,242,0,0.00174334,0.244559,0.000930757,0.251448,639610,386316,14172488,10,3,97
32,0.0569086,0.956529,2638,242,0,0.00183871,0.23487,0.000885027,0.241945,639610,386316,14172488,10,4,97
32,0.0569086,0.956529,2638,242,0,0.00189845,0.237991,0.000898134,0.245108,639610,386316,14172488,10,5,97
32,0.0569086,0.956529,2638,242,0,0.00185598,0.226853,0.000918666,0.233928,639610,386316,14172488,10,6,97
32,0.0569086,0.956529,2638,242,0,0.00187362,0.237482,0.000900109,0.244648,639610,386316,14172488,10,7,97
32,0.0569086,0.956529,2638,242,0,0.00181561,0.234152,0.000912395,0.241085,639610,386316,14172488,10,8,97
32,0.0569086,0.956529,2638,242,0,0.00178042,0.247923,0.000865097,0.255029,639610,386316,14172488,10,9,97
32,0.0569086,0.956529,2638,242,0,0.00151684,0.198131,0.000743874,0.204075,535392,326187,14172488,11,1,97
32,0.0569086,0.956529,2638,242,0,0.00152593,0.199582,0.000739131,0.205623,535392,326187,14172488,11,2,97
32,0.0569086,0.956529,2638,242,0,0.00150474,0.209159,0.000775658,0.215219,535392,326187,14172488,11,3,97
32,0.0569086,0.956529,2638,242,0,0.00153396,0.208701,0.000807389,0.214773,535392,326187,14172488,11,4,97
32,0.0569086,0.956529,2638,242,0,0.00156327,0.197058,0.000733788,0.203147,535392,326187,14172488,11,5,97
32,0.0569086,0.956529,2638,242,0,0.0015282,0.198395,0.0007834,0.204329,535392,326187,14172488,11,6,97
32,0.0569086,0.956529,2638,242,0,0.00150371,0.205313,0.00073544,0.211217,535392,326187,14172488,11,7,97
32,0.0569086,0.956529,2638,242,0,0.00154321,0.203601,0.000749108,0.209604,535392,326187,14172488,11,8,97
32,0.0569086,0.956529,2638,242,0,0.0015926,0.193923,0.000727279,0.199827,535392,326187,14172488,11,9,97
32,0.0569086,0.956529,2638,242,0,0.00227435,0.297011,0.00105848,0.305754,769125,456175,14172488,12,1,105
32,0.0569086,0.956529,2638,242,0,0.00217905,0.283256,0.00107272,0.291459,769125,456175,14172488,12,2,105
32,0.0569086,0.956529,2638,242,0,0.0020716,0.299007,0.00122479,0.307771,769125,456175,14172488,12,3,105
32,0.0569086,0.956529,2638,242,0,0.00227165,0.292643,0.00111513,0.301331,769125,456175,14172488,12,4,105
32,0.0569086,0.956529,2638,242,0,0.00211293,0.282004,0.00108765,0.290396,769125,456175,14172488,12,5,105
32,0.0569086,0.956529,2638,242,0,0.0020797,0.285538,0.00105181,0.293658,769125,456175,14172488,12,6,105
32,0.0569086,0.956529,2638,242,0,0.00211187,0.295477,0.00108586,0.303827,769125,456175,14172488,12,7,105
32,0.0569086,0.956529,2638,242,0,0.00211351,0.285403,0.00109006,0.293692,769125,456175,14172488,12,8,105
32,0.0569086,0.956529,2638,242,0,0.0021229,0.287377,0.0010893,0.29558,769125,456175,14172488,12,9,105
32,0.0569086,0.956529,2638,242,0,0.0019071,0.234583,0.000987054,0.242036,683760,386300,14172488,13,1,99
32,0.0569086,0.956529,2638,242,0,0.00197281,0.248532,0.000945891,0.256116,683760,386300,14172488,13,2,99
32,0.0569086,0.956529,2638,242,0,0.00194911,0.237658,0.000935064,0.245144,683760,386300,14172488,13,3,99
32,0.0569086,0.956529,2638,242,0,0.00199531,0.230236,0.000938438,0.23763,683760,386300,14172488,13,4,99
32,0.0569086,0.956529,2638,242,0,0.00189429,0.249936,0.000910131,0.257265,683760,386300,14172488,13,5,99
32,0.0569086,0.956529,2638,242,0,0.00190658,0.255682,0.000963465,0.263148,683760,386300,14172488,13,6,99
32,0.0569086,0.956529,2638,242,0,0.00194192,0.23368,0.000976831,0.241191,683760,386300,14172488,13,7,99
32,0.0569086,0.956529,2638,242,0,0.00198752,0.23879,0.00102436,0.246549,683760,386300,14172488,13,8,99
32,0.0569086,0.956529,2638,242,0,0.00194811,0.24801,0.000967435,0.255486,683760,386300,14172488,13,9,99
32,0.0569086,0.956529,2638,242,0,0.00167592,0.213364,0.000810971,0.219743,560142,326191,14172488,14,1,97
32,0.0569086,0.956529,2638,242,0,0.00162799,0.203702,0.000773104,0.209887,560142,326191,14172488,14,2,97
32,0.0569086,0.956529,2638,242,0,0.00159516,0.199165,0.00078013,0.205382,560142,326191,14172488,14,3,97
32,0.0569086,0.956529,2638,242,0,0.00156048,0.199267,0.000790285,0.205475,560142,326191,14172488,14,4,97
32,0.0569086,0.956529,2638,242,0,0.00166914,0.200876,0.000805445,0.207101,560142,326191,14172488,14,5,97
32,0.0569086,0.956529,2638,242,0,0.001572,0.2065,0.000790801,0.212648,560142,326191,14172488,14,6,97
32,0.0569086,0.956529,2638,242,0,0.00156849,0.197948,0.000787176,0.204186,560142,326191,14172488,14,7,97
32,0.0569086,0.956529,2638,242,0,0.00157294,0.211664,0.000789336,0.217886,560142,326191,14172488,14,8,97
32,0.0569086,0.956529,2638,242,0,0.00160848,0.201199,0.000803028,0.207468,560142,326191,14172488,14,9,97
32,0.0569086,0.956529,2638,242,0,0.00152761,0.189197,0.000717678,0.194999,474288,279083,14172488,15,1,97
32,0.0569086,0.956529,2638,242,0,0.00138555,0.198129,0.000723993,0.203498,474288,279083,14172488,15,2,97
32,0.0569086,0.956529,2638,242,0,0.00139328,0.181228,0.000724704,0.186874,474288,279083,14172488,15,3,97
32,0.0569086,0.956529,2638,242,0,0.00154965,0.188656,0.000719016,0.194394,474288,279083,14172488,15,4,97
32,0.0569086,0.956529,2638,242,0,0.00149901,0.183516,0.000735097,0.189239,474288,279083,14172488,15,5,97
32,0.0569086,0.956529,2638,242,0,0.00152405,0.180692,0.000758235,0.186436,474288,279083,14172488,15,6,97
32,0.0569086,0.956529,2638,242,0,0.00148015,0.200574,0.000718724,0.206273,474288,279083,14172488,15,7,97
32,0.0569086,0.956529,2638,242,0,0.00151726,0.179763,0.00075749,0.185537,474288,279083,14172488,15,8,97
32,0.0569086,0.956529,2638,242,0,0.00143124,0.182385,0.000723034,0.188007,474288,279083,14172488,15,9,97
32,0.0569086,0.956529,2638,242,0,0.00232621,0.357449,0.00110719,0.366583,807446,529058,14172488,16,1,117
32,0.0569086,0.956529,2638,242,0,0.00226572,0.359267,0.00114347,0.367914,807446,529058,14172488,16,2,117
